"ID","Group","Subject","Initials","Condition","Item number","Block","Trial","Audio stimuli","Reaction time","Accuracy","Target response","Participant response","Response type"
"D,5,EM","D","5","EM","NonNative","42","4","2","Ba5-Ba3","4032.38",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","41","4","1","Pa5-Pa4","4164.09",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","43","4","3","Pa2-Ba3","-5560.96",0,"Different","Same","Miss"
"D,5,EM","D","5","EM","NonNative","12","1","2","Ba2-Ba3","5256.50",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","14","1","4","Ba5-Pa4","-4126.28",0,"Different","Same","Miss"
"D,5,EM","D","5","EM","NonNative","13","1","3","Pa2-Ba2","6359.00",1,"Different","Different","Hit"
"D,5,EM","D","5","EM","NonNative","11","1","1","Pa2-Pa4","3459.48",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","32","3","2","Ba3-Ba2","4051.53",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","33","3","3","Pa5-Ba5","-4031.66",0,"Different","Same","Miss"
"D,5,EM","D","5","EM","NonNative","31","3","1","Pa4-Pa2","3867.67",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","34","3","4","Ba2-Pa2","3643.34",1,"Different","Different","Hit"
"D,5,EM","D","5","EM","NonNative","21","2","1","Pa5-Pa2","3905.27",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","23","2","3","Pa4-Ba3","4963.07",1,"Different","Different","Hit"
"D,5,EM","D","5","EM","NonNative","22","2","2","Ba5-Ba2","4102.77",1,"Same","Same","CR"
"D,5,EM","D","5","EM","NonNative","24","2","4","Ba3-Pa4","3855.21",1,"Different","Different","Hit"
"D,6,PH","D","6","PH","NonNative","21","2","1","Pa5-Pa2","4399.27",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","24","2","4","Ba3-Pa4","-3749.58",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","22","2","2","Ba5-Ba2","4038.29",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","23","2","3","Pa4-Ba3","-4426.55",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","12","1","2","Ba2-Ba3","4845.24",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","13","1","3","Pa2-Ba2","-5144.09",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","14","1","4","Ba5-Pa4","-7605.94",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","11","1","1","Pa2-Pa4","4890.00",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","44","4","4","Ba3-Pa4","-4957.21",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","42","4","2","Ba5-Ba3","5310.57",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","43","4","3","Pa2-Ba3","-4194.99",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","41","4","1","Pa5-Pa4","5581.31",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","32","3","2","Ba3-Ba2","4579.97",1,"Same","Same","CR"
"D,6,PH","D","6","PH","NonNative","33","3","3","Pa5-Ba5","-5024.31",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","34","3","4","Ba2-Pa2","-4167.35",0,"Different","Same","Miss"
"D,6,PH","D","6","PH","NonNative","31","3","1","Pa4-Pa2","3561.87",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","23","2","3","Pa4-Ba3","4533.76",1,"Different","Different","Hit"
"D,13,MR","D","13","MR","NonNative","22","2","2","Ba5-Ba2","3559.11",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","21","2","1","Pa5-Pa2","3018.35",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","24","2","4","Ba3-Pa4","-3144.47",0,"Different","Same","Miss"
"D,13,MR","D","13","MR","NonNative","14","1","4","Ba5-Pa4","-4183.50",0,"Different","Same","Miss"
"D,13,MR","D","13","MR","NonNative","12","1","2","Ba2-Ba3","3281.32",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","11","1","1","Pa2-Pa4","3118.81",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","13","1","3","Pa2-Ba2","3436.96",1,"Different","Different","Hit"
"D,13,MR","D","13","MR","NonNative","42","4","2","Ba5-Ba3","3165.26",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","41","4","1","Pa5-Pa4","3123.13",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","43","4","3","Pa2-Ba3","-3635.98",0,"Different","Same","Miss"
"D,13,MR","D","13","MR","NonNative","44","4","4","Ba3-Pa4","3272.62",1,"Different","Different","Hit"
"D,13,MR","D","13","MR","NonNative","31","3","1","Pa4-Pa2","3099.06",1,"Same","Same","CR"
"D,13,MR","D","13","MR","NonNative","33","3","3","Pa5-Ba5","3204.29",1,"Different","Different","Hit"
"D,13,MR","D","13","MR","NonNative","32","3","2","Ba3-Ba2","-4566.52",0,"Same","Different","False+"
"D,13,MR","D","13","MR","NonNative","34","3","4","Ba2-Pa2","3684.58",1,"Different","Different","Hit"
"C,3,TC","C","3","TC","NonNative","43","4","3","Pa2-Ba3","5656.65",1,"Different","Different","Hit"
"C,3,TC","C","3","TC","NonNative","42","4","2","Ba5-Ba3","4415.01",1,"Same","Same","CR"
"C,3,TC","C","3","TC","NonNative","44","4","4","Ba3-Pa4","9871.58",1,"Different","Different","Hit"
"C,3,TC","C","3","TC","NonNative","41","4","1","Pa5-Pa4","9586.80",1,"Same","Same","CR"
"C,3,TC","C","3","TC","NonNative","13","1","3","Pa2-Ba2","3932.54",1,"Different","Different","Hit"
